prolificid,subject_id,age,gender,label,trialnum,status,outcome,getsout,bloc,img1,img2,buttonchoice,rtchoice,rt,response,key_press,time_elapsed,internal_node_id,trial_type,trial_index,stimulus,responses,date,time,datefinish,timefinish,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,14,1,1,2,3,6,11,1,1240,2120.91,58,,1703969,0.0-219.0,html-slider-response,219,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,7,2,2,1,1,7,13,1,845,2878.345,81,,1105176,0.0-57.0,html-slider-response,57,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,9,2,2,1,1,6,20,0,1453,2192.79,81,,1117529,0.0-62.0,html-slider-response,62,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,3,2,2,2,1,5,14,0,1406,3265.745,27,,1130835,0.0-67.0,html-slider-response,67,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,18,1,1,1,1,3,14,,,,,,1141597,0.0-72.0,html-slider-response,72,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,2,1,2,2,1,10,20,1,828,2291.47,22,,1153406,0.0-77.0,html-slider-response,77,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,8,1,2,1,1,15,20,0,1020,2164.39,16,,1169448,0.0-82.0,html-slider-response,82,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,1,2,2,2,1,14,17,,,,,,1181126,0.0-87.0,html-slider-response,87,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,12,1,1,2,1,5,15,1,910,5222.87,60,,1200748,0.0-92.0,html-slider-response,92,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,5,2,2,2,1,2,14,0,1141,2719.445,21,,1213277,0.0-97.0,html-slider-response,97,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,4,1,2,2,1,8,19,,,,,,1228523,0.0-102.0,html-slider-response,102,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,17,2,1,1,1,4,5,0,1560,2272.02,11,,1241248,0.0-107.0,html-slider-response,107,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,11,2,1,2,2,6,9,1,1351,4088.595,22,,1306520,0.0-113.0,html-slider-response,113,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,3,2,2,2,2,5,8,,,,,,1319351,0.0-118.0,html-slider-response,118,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,12,1,1,2,2,14,18,1,1823,2291.325,76,,1332123,0.0-123.0,html-slider-response,123,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,6,1,2,1,2,9,17,0,901,2119.245,78,,1346645,0.0-128.0,html-slider-response,128,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,1,2,2,2,2,16,20,1,1046,3068.335,36,,1360758,0.0-133.0,html-slider-response,133,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,15,2,1,2,2,15,19,0,1094,2766.225,8,,1373447,0.0-138.0,html-slider-response,138,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,4,1,2,2,2,7,15,0,1054,2650.805,12,,1388898,0.0-143.0,html-slider-response,143,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,16,1,1,1,2,3,12,0,1276,2095.425,57,,1401035,0.0-148.0,html-slider-response,148,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,13,2,1,2,2,1,15,,,,,,1415529,0.0-153.0,html-slider-response,153,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,7,2,2,1,2,9,20,,,,,,1428531,0.0-158.0,html-slider-response,158,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,14,1,1,2,2,2,6,0,1095,2884.335,35,,1441120,0.0-163.0,html-slider-response,163,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,8,1,2,1,2,6,11,1,1093,3276.2,48,,1454209,0.0-168.0,html-slider-response,168,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,2,1,2,2,2,1,20,1,1645,4853.12,56,,1469243,0.0-173.0,html-slider-response,173,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,5,2,2,2,2,5,19,1,1085,3130.535,100,,1482093,0.0-178.0,html-slider-response,178,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,18,1,1,1,2,1,11,1,1838,1937.765,55,,1494654,0.0-183.0,html-slider-response,183,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,10,1,1,2,2,4,17,0,1677,2334.925,25,,1507416,0.0-188.0,html-slider-response,188,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,20,1,2,2,3,6,8,0,784,405113.27,57,,2118437,0.0-224.0,html-slider-response,224,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,17,2,1,1,2,9,10,1,1430,8436.81,64,,1526266,0.0-193.0,html-slider-response,193,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,9,2,2,1,2,14,20,0,821,15461.13,64,,1551253,0.0-198.0,html-slider-response,198,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,19,2,1,1,2,11,14,,,,,,1562159,0.0-203.0,html-slider-response,203,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,16,1,1,1,3,8,15,0,500,58697.525,56,,2186568,0.0-229.0,html-slider-response,229,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,20,1,2,2,2,5,11,1,1387,15455.245,75,,1587609,0.0-208.0,html-slider-response,208,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,6,1,2,1,3,2,12,0,846,2262.935,69,,1662657,0.0-214.0,html-slider-response,214,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,1,2,2,2,3,4,10,0,996,3535.885,36,,1676139,0.0-219.0,html-slider-response,219,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,18,1,1,1,3,5,13,1,710,2292.58,80,,1687948,0.0-224.0,html-slider-response,224,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,11,2,1,2,3,8,11,0,1452,2322.565,77,,1700582,0.0-229.0,html-slider-response,229,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,12,1,1,2,3,3,8,0,1020,2540.555,75,,1713032,0.0-234.0,html-slider-response,234,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,17,2,1,1,3,17,20,,,,,,1724044,0.0-239.0,html-slider-response,239,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,15,2,1,2,3,9,12,1,954,2188.94,34,,1735979,0.0-244.0,html-slider-response,244,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,4,1,2,2,3,11,12,1,1877,2369.13,36,,1749596,0.0-249.0,html-slider-response,249,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,5,2,2,2,3,4,8,1,1619,2180.76,33,,1762366,0.0-254.0,html-slider-response,254,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,8,1,2,1,3,7,8,0,1676,2717.98,32,,1775703,0.0-259.0,html-slider-response,259,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,9,2,2,1,3,1,16,1,965,3221.7,100,,1788833,0.0-264.0,html-slider-response,264,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,19,2,1,1,3,13,16,0,1268,2724.715,41,,1801666,0.0-269.0,html-slider-response,269,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,7,2,2,1,3,2,13,,,,,,1812279,0.0-274.0,html-slider-response,274,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,2,1,2,2,3,10,15,1,1010,2060.485,35,,1824141,0.0-279.0,html-slider-response,279,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,14,1,1,2,3,14,16,0,1109,2182.51,56,,1836366,0.0-284.0,html-slider-response,284,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,10,1,1,2,3,10,19,0,1236,1997.145,40,,1848288,0.0-289.0,html-slider-response,289,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,3,2,2,2,3,7,19,1,1237,2381.85,22,,1860537,0.0-294.0,html-slider-response,294,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,16,1,1,1,2,13,15,1,1166,1680389.19,31,,2395932,0.0-143.0,html-slider-response,143,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,13,2,1,2,3,15,17,1,1254,3053.29,100,,1873627,0.0-299.0,html-slider-response,299,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,16,1,1,1,3,1,18,0,1660,2303.36,24,,1886324,0.0-304.0,html-slider-response,304,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,10,1,1,2,2,17,20,0,1904,3061.375,56,,2409492,0.0-148.0,html-slider-response,148,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,scaleresp,20,1,2,2,3,6,13,0,1229,2303.895,80,,1898461,0.0-309.0,html-slider-response,309,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5724cd9e386f1b0013e8c7ae,1626978,20,M,comments,,,,,,,,,,5238,,,1903702,0.0-310.0,survey-text,310,,"{Q0"":""""}""",08/05/2020,1.58893E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,4,1,2,2,2,7,14,0,1904,1910.885,60,,2422966,0.0-153.0,html-slider-response,153,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,5,2,2,2,2,3,6,0,1647,2186.44,56,,2435722,0.0-158.0,html-slider-response,158,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,8,1,2,1,2,5,9,1,761,1858.055,58,,2447255,0.0-163.0,html-slider-response,163,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,17,2,1,1,3,3,7,0,674,342994.775,54,,2539125,0.0-234.0,html-slider-response,234,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,9,2,2,1,2,2,18,1,1048,1736.095,58,,2458788,0.0-168.0,html-slider-response,168,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,10,1,1,2,3,8,17,1,600,2244.77,57,,2550429,0.0-239.0,html-slider-response,239,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,14,1,1,2,2,14,16,1,783,2051.79,58,,2470173,0.0-173.0,html-slider-response,173,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,15,2,1,2,3,1,8,0,665,5829.86,55,,2565898,0.0-244.0,html-slider-response,244,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,20,1,2,2,2,13,16,,,,,,2481089,0.0-178.0,html-slider-response,178,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,11,2,1,2,3,13,16,1,433,2021.275,60,,2577012,0.0-249.0,html-slider-response,249,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,1,2,2,2,2,4,5,0,867,1946.195,60,,2492890,0.0-183.0,html-slider-response,183,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,13,2,1,2,3,16,19,0,675,3131.365,56,,2589414,0.0-254.0,html-slider-response,254,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,13,2,1,2,2,7,16,0,929,3080.385,64,,2505874,0.0-188.0,html-slider-response,188,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,7,2,2,1,3,10,20,1,1012,2180.07,57,,2601571,0.0-259.0,html-slider-response,259,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,19,2,1,1,2,6,17,0,1198,1660.46,54,,2517390,0.0-193.0,html-slider-response,193,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,19,2,1,1,3,15,20,0,683,1682.365,69,,2612598,0.0-264.0,html-slider-response,264,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,7,2,2,1,2,5,11,,,,,,2528050,0.0-198.0,html-slider-response,198,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,8,1,2,1,3,3,9,1,1296,1854.67,57,,2624641,0.0-269.0,html-slider-response,269,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,18,1,1,1,2,1,16,0,763,2601.76,60,,2540071,0.0-203.0,html-slider-response,203,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,6,1,2,1,2,9,15,1,998,1524.08,61,,2551456,0.0-208.0,html-slider-response,208,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,4,1,2,2,3,2,7,0,739,6120.415,60,,2640282,0.0-274.0,html-slider-response,274,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,1,2,2,2,3,10,13,1,760,2934.655,58,,2652720,0.0-279.0,html-slider-response,279,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,20,1,2,2,3,3,4,1,1035,1847.305,55,,2568697,0.0-214.0,html-slider-response,214,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,3,2,2,2,3,3,8,1,1487,3042.79,56,,2666252,0.0-284.0,html-slider-response,284,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,11,2,1,2,3,10,13,0,1058,2130.65,61,,2580881,0.0-219.0,html-slider-response,219,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,9,2,2,1,3,3,11,1,910,2103.105,57,,2678028,0.0-289.0,html-slider-response,289,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,5,2,2,2,3,11,14,1,1071,2899.295,39,,2593754,0.0-224.0,html-slider-response,224,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,5,2,2,2,3,9,14,1,813,2378.92,59,,2690150,0.0-294.0,html-slider-response,294,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,7,2,2,1,3,4,12,1,1194,2312.475,38,,2605792,0.0-229.0,html-slider-response,229,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,2,1,2,2,3,4,17,1,870,2690.25,64,,2702455,0.0-299.0,html-slider-response,299,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,14,1,1,2,3,6,14,1,888,2015.365,58,,2617600,0.0-234.0,html-slider-response,234,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
