prolificid,subject_id,age,gender,label,trialnum,status,outcome,getsout,bloc,img1,img2,buttonchoice,rtchoice,rt,response,key_press,time_elapsed,internal_node_id,trial_type,trial_index,stimulus,responses,playerout,playeroutnumber,rated,date,time,datefinish,timefinish,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,6,2,2,1,3,4,19,1,808,970.1,81,,714912,0.0-279.0,html-slider-response,279,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 16 for the outcome ? </p>""",,0,Player 16,Player 16,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,4,2,1,2,1,7,20,0,1327,2142.585,65,,374441,0.0-22.0,html-slider-response,22,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 58 for the outcome ? </p>""",,0,Player 43,Player 58,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,39,1,2,2,3,1,19,0,938,1964.6,49,,726517,0.0-284.0,html-slider-response,284,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 16 for the outcome ? </p>""",,4,Player 82,Player 16,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,21,1,2,1,1,1,17,0,1487,2898.265,61,,387462,0.0-27.0,html-slider-response,27,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,9,1,1,1,3,9,16,1,753,1034.4,71,,737045,0.0-289.0,html-slider-response,289,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 50 for the outcome ? </p>""",,1,Player 50,Player 50,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,35,1,1,2,1,3,15,0,1183,3165.76,70,,400362,0.0-32.0,html-slider-response,32,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 43 for the outcome ? </p>""",,4,Player 76,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,31,1,2,2,3,6,10,0,860,858.8,88,,747698,0.0-294.0,html-slider-response,294,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 16 for the outcome ? </p>""",,3,Player 34,Player 16,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,16,2,2,2,1,6,15,0,1353,2398.01,38,,412732,0.0-37.0,html-slider-response,37,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 76 for the outcome ? </p>""",,1,Player 58,Player 76,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,15,1,2,2,3,9,20,0,1297,709.2,97,,758757,0.0-299.0,html-slider-response,299,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 16 for the outcome ? </p>""",,1,Player 50,Player 16,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,29,1,2,1,2,2,7,,,,,,550666,0.0-113.0,html-slider-response,113,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 06 for the outcome ? </p>""",,3,Player 06,Player 06,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,17,1,1,1,3,9,19,0,879,950.2,100,,769534,0.0-304.0,html-slider-response,304,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,9,1,1,1,1,1,10,1,1228,6415.265,0,,429078,0.0-42.0,html-slider-response,42,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 58 for the outcome ? </p>""",,1,Player 58,Player 58,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,36,2,1,2,2,2,17,1,1160,2760,53,,563291,0.0-118.0,html-slider-response,118,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 42 for the outcome ? </p>""",,4,Player 37,Player 42,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,34,2,1,1,3,10,14,1,828,970.9,78,,780255,0.0-309.0,html-slider-response,309,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 82 for the outcome ? </p>""",,4,Player 82,Player 82,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,22,2,2,1,1,7,14,,,,,,440009,0.0-47.0,html-slider-response,47,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,26,2,1,1,2,7,12,1,1534,2204,70,,576082,0.0-123.0,html-slider-response,123,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 06 for the outcome ? </p>""",,3,Player 06,Player 06,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,3,1,1,2,4,12,17,0,741,979.3,75,,793317,0.0-315.0,html-slider-response,315,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 34 for the outcome ? </p>""",,0,Player 16,Player 34,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,12,2,1,2,1,4,12,0,1182,1912.455,95,,452019,0.0-52.0,html-slider-response,52,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 20 for the outcome ? </p>""",,1,Player 58,Player 20,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,3,1,1,2,2,6,14,0,1361,2312,71,,588382,0.0-128.0,html-slider-response,128,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 18 for the outcome ? </p>""",,0,Player 42,Player 18,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,21,1,2,1,4,3,11,0,1679,1292.1,52,,805221,0.0-320.0,html-slider-response,320,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,18,2,1,1,1,9,16,1,1069,3525.705,63,,465309,0.0-57.0,html-slider-response,57,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,28,2,1,2,2,2,5,1,1509,2435,62,,601054,0.0-133.0,html-slider-response,133,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 18 for the outcome ? </p>""",,3,Player 06,Player 18,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,25,1,1,1,4,1,14,1,711,1332.8,48,,816051,0.0-325.0,html-slider-response,325,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 34 for the outcome ? </p>""",,3,Player 34,Player 34,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,34,2,1,1,2,1,12,1,1243,2782,67,,613846,0.0-138.0,html-slider-response,138,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 37 for the outcome ? </p>""",,4,Player 37,Player 37,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,1,1,1,1,1,15,16,0,1516,5307.735,50,,481033,0.0-62.0,html-slider-response,62,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 43 for the outcome ? </p>""",,0,Player 43,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,22,2,2,1,4,3,15,0,1311,1239.6,62,,827523,0.0-330.0,html-slider-response,330,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,33,1,1,1,1,14,17,0,1284,2055.865,70,,493130,0.0-67.0,html-slider-response,67,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 76 for the outcome ? </p>""",,4,Player 76,Player 76,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,14,2,2,1,4,13,14,1,882,1447.1,40,,838828,0.0-335.0,html-slider-response,335,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 50 for the outcome ? </p>""",,1,Player 50,Player 50,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,23,1,2,2,2,3,9,0,1731,7978,63,,632146,0.0-143.0,html-slider-response,143,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 18,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,27,1,1,2,1,4,19,1,1342,2182.93,32,,505282,0.0-72.0,html-slider-response,72,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 43 for the outcome ? </p>""",,3,Player 20,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,10,2,1,1,4,6,14,0,1272,1313.5,68,,850263,0.0-340.0,html-slider-response,340,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 50 for the outcome ? </p>""",,1,Player 50,Player 50,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,22,2,2,1,2,2,19,,,,,,643165,0.0-148.0,html-slider-response,148,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,36,2,1,2,1,16,20,1,1837,2314.285,16,,518212,0.0-77.0,html-slider-response,77,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 43 for the outcome ? </p>""",,4,Player 76,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,5,1,2,1,4,4,15,1,971,1627.1,46,,861866,0.0-345.0,html-slider-response,345,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 16 for the outcome ? </p>""",,0,Player 16,Player 16,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,35,1,1,2,2,1,18,0,1465,3150,71,,656800,0.0-153.0,html-slider-response,153,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 06 for the outcome ? </p>""",,4,Player 37,Player 06,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,23,1,2,2,4,15,17,0,732,1259.5,67,,872698,0.0-350.0,html-slider-response,350,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 50,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,31,1,2,2,1,3,10,0,1061,2277.84,12,,530404,0.0-82.0,html-slider-response,82,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 43 for the outcome ? </p>""",,3,Player 20,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,10,2,1,1,2,12,14,1,1503,2459,55,,669654,0.0-158.0,html-slider-response,158,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 18 for the outcome ? </p>""",,1,Player 18,Player 18,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,26,2,1,1,4,2,16,0,919,1226.1,62,,883801,0.0-355.0,html-slider-response,355,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 34 for the outcome ? </p>""",,3,Player 34,Player 34,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,2,2,1,1,1,3,9,0,933,2384.02,69,,542632,0.0-87.0,html-slider-response,87,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 43 for the outcome ? </p>""",,0,Player 43,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,18,2,1,1,2,6,18,1,1223,2456,55,,682276,0.0-163.0,html-slider-response,163,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,4,2,1,2,4,7,15,1,1201,1434.4,60,,895419,0.0-360.0,html-slider-response,360,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 50 for the outcome ? </p>""",,0,Player 16,Player 50,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,30,2,2,1,1,4,18,0,1665,1763.635,57,,554896,0.0-92.0,html-slider-response,92,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 20 for the outcome ? </p>""",,3,Player 20,Player 20,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,32,2,2,2,2,10,11,1,1475,2633,56,,695062,0.0-168.0,html-slider-response,168,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 18 for the outcome ? </p>""",,3,Player 06,Player 18,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,29,1,2,1,4,5,8,0,818,1002.3,10,,906198,0.0-365.0,html-slider-response,365,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 34 for the outcome ? </p>""",,3,Player 34,Player 34,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,5,1,2,1,1,9,15,1,1571,1897.225,73,,567374,0.0-97.0,html-slider-response,97,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 43 for the outcome ? </p>""",,0,Player 43,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,33,1,1,1,4,4,18,0,796,1820.7,52,,917477,0.0-370.0,html-slider-response,370,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 82 for the outcome ? </p>""",,4,Player 82,Player 82,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,12,2,1,2,2,1,14,0,1459,3100,63,,708378,0.0-173.0,html-slider-response,173,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 06 for the outcome ? </p>""",,1,Player 18,Player 06,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,17,1,1,1,1,4,9,,,,,,577943,0.0-102.0,html-slider-response,102,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,19,1,1,2,4,14,16,1,1402,2062,38,,929507,0.0-375.0,html-slider-response,375,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 82,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,10,2,1,1,1,17,18,,,,,,588888,0.0-107.0,html-slider-response,107,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 58 for the outcome ? </p>""",,1,Player 58,Player 58,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,1,1,1,1,2,9,19,1,1314,3629,55,,722150,0.0-178.0,html-slider-response,178,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 42 for the outcome ? </p>""",,0,Player 42,Player 42,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,8,2,2,2,4,3,19,,,,,,940158,0.0-380.0,html-slider-response,380,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 82 for the outcome ? </p>""",,0,Player 16,Player 82,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,19,1,1,2,2,14,18,1,1534,2673,57,,735022,0.0-183.0,html-slider-response,183,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 37,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,20,2,1,2,2,4,6,0,965,1998.245,63,,603327,0.0-113.0,html-slider-response,113,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,2,2,1,1,4,3,8,0,1137,946.4,62,,951133,0.0-385.0,html-slider-response,385,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 16 for the outcome ? </p>""",,0,Player 16,Player 16,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,23,1,2,2,2,2,3,0,1119,1603.03,67,,614697,0.0-118.0,html-slider-response,118,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,40,2,2,2,2,2,11,0,1455,2590,61,,747889,0.0-188.0,html-slider-response,188,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 18 for the outcome ? </p>""",,4,Player 37,Player 18,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,37,1,2,1,4,10,15,0,1155,986.6,56,,962149,0.0-390.0,html-slider-response,390,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 82 for the outcome ? </p>""",,4,Player 82,Player 82,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,25,1,1,1,2,13,20,0,658,1732.065,54,,626050,0.0-123.0,html-slider-response,123,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 20 for the outcome ? </p>""",,3,Player 20,Player 20,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,20,2,1,2,2,12,20,1,1352,4096,54,,762116,0.0-193.0,html-slider-response,193,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 06,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,12,2,1,2,4,2,9,1,776,1416.3,64,,972966,0.0-395.0,html-slider-response,395,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 16 for the outcome ? </p>""",,1,Player 50,Player 16,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,7,1,2,2,2,9,11,0,765,3202.52,61,,638644,0.0-128.0,html-slider-response,128,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 58 for the outcome ? </p>""",,0,Player 43,Player 58,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,27,1,1,2,4,9,15,0,1220,1458,58,,984685,0.0-400.0,html-slider-response,400,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 16 for the outcome ? </p>""",,3,Player 34,Player 16,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ab54f75fa3b4e000172c7a6,1818214,31,M,scaleresp,5,1,2,1,2,12,19,1,1322,2891,59,,775090,0.0-198.0,html-slider-response,198,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 42 for the outcome ? </p>""",,0,Player 42,Player 42,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,14,2,2,1,2,1,13,0,691,1515.295,25,,649680,0.0-133.0,html-slider-response,133,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 58 for the outcome ? </p>""",,1,Player 58,Player 58,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,7,1,2,2,4,6,12,0,1082,1326.5,65,,996098,0.0-405.0,html-slider-response,405,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 82 for the outcome ? </p>""",,0,Player 16,Player 82,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,38,2,2,1,2,1,3,0,672,1224.295,29,,660256,0.0-138.0,html-slider-response,138,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 76 for the outcome ? </p>""",,4,Player 76,Player 76,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,scaleresp,13,1,2,1,4,10,20,0,1033,1083.2,69,,1006896,0.0-410.0,html-slider-response,410,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 50 for the outcome ? </p>""",,1,Player 50,Player 50,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4755febdd31c0019bb78e3,8551490,25,M,comments,,,,,,,,,,2719,,,1009629,0.0-411.0,survey-text,411,,"{Q0"":""""}""",,,,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,32,2,2,2,2,4,16,0,1046,1541.99,59,,671540,0.0-143.0,html-slider-response,143,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 43 for the outcome ? </p>""",,3,Player 20,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,15,1,2,2,2,18,19,0,848,1600.655,57,,682509,0.0-148.0,html-slider-response,148,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 20 for the outcome ? </p>""",,1,Player 58,Player 20,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d4a0c84029c3000010a8718,7488572,20,M,scaleresp,24,2,2,2,2,5,14,0,1174,1808.5,43,,694438,0.0-153.0,html-slider-response,153,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 76,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
